EmployeeID,Department,HireDate,Age,Salary,PerformanceScore,TrainingHours,EngagementScore,LeftCompany,Tenure
6605de3c-15c7-4c83-8336-ffe5663166a7,HR,2015-09-25,22,122455,Good,16,3.62,0,9
b2a7a475-c619-4773-af3a-cf3380777ac5,Sales,2019-09-09,44,63884,Good,24,3.51,0,5
7b1dbca3-2286-43f8-8314-96ea2160446e,Finance,2014-04-13,46,137016,Good,19,3.56,0,11
65339cf0-7ce4-470e-b2b7-3d808f2e08d3,Sales,2010-01-26,39,70697,Satisfactory,24,1.51,0,15
8fa8ae34-3233-4053-9242-ba54a6f9c0e1,Marketing,2010-06-24,28,123620,Excellent,29,3.06,0,14
86351a54-bc54-48c1-bf40-8dcc9db1f7f9,Marketing,2013-08-27,24,145343,Excellent,25,3.47,0,11
44296ca2-1257-429e-be08-5cb73f09f7a6,Marketing,2010-11-18,50,135837,Satisfactory,25,3.57,0,14
af4afcdd-52cb-4ae0-ae18-c9b3c6da85f1,IT,2021-05-13,31,47114,Good,19,2.42,0,4
1ccec1ef-16ef-4cdf-9375-ee61ec94503e,IT,2021-01-30,26,70550,Good,19,3.47,0,4
5d822e3a-6c6d-482b-a9e0-8370abf7a5d0,HR,2018-11-02,55,47469,Excellent,19,3.63,1,6
5832c8de-521b-48c2-b0c3-ef8a592ab43d,Marketing,2015-02-16,29,87771,Satisfactory,22,3.44,0,10
c509d558-0632-4b36-a7c8-f0c59808552c,Finance,2015-08-30,35,46492,Good,28,3.22,0,9
5987038a-fcd6-418e-ab54-500d4e089bb4,Sales,2010-11-29,27,142648,Low,20,2.43,0,14
cd840a47-fd7b-4279-9253-55159dc0a8b5,Engineering,2018-03-11,22,41971,Satisfactory,24,2.56,0,7
70c23600-2554-4c1a-9f88-dda37134ae6e,Finance,2012-06-29,54,86350,Good,16,3.5,0,12
3bc5f97f-d173-470b-ac99-3c800b7d1856,IT,2022-04-24,32,49644,Excellent,21,1.34,1,3
27ef0a4b-5fb2-4838-af73-b3cf331e91f2,IT,2012-08-07,45,131705,Good,22,4.22,1,12
15f7ef61-da4e-404c-ba7e-1b86c1fad753,Finance,2015-09-07,31,104194,Good,21,2.85,0,9
3e3869e2-0df6-4417-bd55-38c71cc464ed,IT,2016-11-19,44,122632,Good,22,3.56,0,8
25ce2a21-ed3e-4846-9efa-0407f2edcab0,Marketing,2019-02-14,37,141959,Excellent,12,4.27,0,6
49a5baeb-d1f4-4c8d-951b-1974de668dd0,HR,2018-04-18,58,52534,Good,25,2.12,0,7
cde55848-b19c-405e-97e0-a1f103840661,Sales,2010-04-11,37,52768,Satisfactory,15,3.59,0,15
789fed96-7337-4c2f-8e1c-37621c7cb6ed,HR,2022-09-21,52,62625,Excellent,19,2.99,0,2
bd717da3-3581-4632-94f5-df7005d2d205,Sales,2016-07-28,27,144776,Satisfactory,20,1.68,0,8
8be27516-342c-4348-b63d-75f189bab9c8,Sales,2019-03-26,51,68660,Satisfactory,15,4.59,0,6
8c7e2904-4237-492a-8017-466e85f4c0a2,HR,2016-06-01,58,129680,Good,21,2.35,0,9
fe07832a-badc-4599-9f7f-ae0c7ba79d05,Finance,2010-12-19,22,115176,Good,21,4.33,0,14
ab132032-b2e1-4f66-b1f0-2ea8242f5829,Sales,2018-02-03,46,60032,Good,23,2.19,0,7
e7f2418a-953f-4fd4-a069-4b6d04b51c12,HR,2012-10-15,42,104935,Excellent,23,1.88,0,12
4165964c-0b21-4308-86dc-4e34a9dcfe52,Sales,2013-03-25,56,77892,Satisfactory,15,2.12,0,12
3360d115-48b5-4c88-8f63-5f4a2b9a118e,Engineering,2019-09-07,59,132125,Low,14,2.24,0,5
4572b385-9e32-4085-b24f-92b9ca0841de,Finance,2019-12-30,26,114186,Satisfactory,21,2.37,0,5
f1f71605-a79e-4626-b707-ac0e0d96feb3,Marketing,2016-11-07,33,108379,Low,28,3.91,0,8
a90e319d-637e-4f94-910c-8d920222305d,Sales,2020-06-16,26,64357,Good,16,5.0,0,4
e9b1c4a1-da22-4b85-a9b9-2a1d457498ca,Engineering,2012-09-06,30,122512,Satisfactory,24,4.48,0,12
1b9ec5f9-dd41-4a67-9c37-5254a8fc5690,Marketing,2012-09-03,30,40497,Excellent,26,3.24,0,12
e226a768-de0e-4c53-8ae0-fd7a04e25132,Marketing,2013-10-03,56,42134,Good,23,2.98,0,11
fad3b44c-3b2d-4dc9-a2f3-2faea63fcf12,Sales,2016-03-30,22,58833,Good,25,2.96,0,9
b5ae2a56-fa03-4d6c-822f-b2f06175a257,HR,2022-07-13,31,110948,Satisfactory,18,1.22,0,2
7c12d198-50c1-48f7-a764-28c4197fa0fd,Sales,2010-04-18,57,72666,Good,21,3.38,1,15
168885c2-8814-4bde-98db-f732dde4d194,Engineering,2012-08-30,58,96600,Good,17,3.68,0,12
f77fa3a7-802a-46eb-b2e9-7c2d2fb90ccf,Marketing,2014-06-15,56,109828,Satisfactory,22,2.38,1,10
b6646199-ed25-459e-8f89-37fa753e9662,Sales,2011-12-05,38,132923,Good,22,1.9,0,13
ec19e4eb-3f55-4740-8a2d-36a605804493,HR,2012-05-24,34,137362,Satisfactory,23,3.18,0,13
7d6c3d2a-5564-41d3-8e0f-bae18787c3f4,Sales,2020-06-06,27,40026,Excellent,23,4.01,0,4
04b40ac9-2831-4f0d-be90-63fb64b5d9a5,Finance,2016-08-08,58,52108,Good,14,2.34,0,8
5afa0fb3-5a16-49d9-af2f-077358c69158,HR,2015-10-09,53,54470,Excellent,18,2.24,0,9
fef97d57-3c77-4a4a-8d65-4036a00f230b,Engineering,2019-09-24,32,69785,Good,12,2.64,0,5
469ff562-8052-4405-ba84-bb5ffa6e3743,Marketing,2013-06-27,38,42253,Good,29,3.61,0,11
41f74651-a033-4dad-8fdf-de19cfd835fc,Sales,2011-07-14,26,104538,Good,18,2.54,0,13
fffcd743-e3f1-4406-a31d-9c8be0f0fe79,HR,2010-04-27,27,104889,Excellent,27,4.58,0,15
f1b2f143-078b-43a9-bd88-565ad09a934b,Finance,2018-05-05,31,60026,Good,24,2.79,0,7
39bfc9b6-47ba-48aa-b2f9-4b2c8e10814f,HR,2010-02-13,54,92807,Good,17,2.7,0,15
6491982b-e5ad-481d-977f-4c1626d658fb,IT,2011-05-24,51,102878,Satisfactory,15,3.26,0,14
bada0c94-1679-4be0-a323-8416a82cae18,Finance,2019-06-02,42,84258,Satisfactory,21,4.1,0,6
ad9112c5-f5ea-4128-854d-c3bf61d85365,Engineering,2020-10-03,38,134810,Satisfactory,22,3.74,1,4
afbffde4-a022-4155-9f69-5d179cc96aed,Marketing,2012-07-05,48,86147,Good,25,1.54,0,12
92a97acd-3d88-4938-aad6-5b8c3a38b844,Engineering,2018-01-24,24,85417,Low,28,3.66,0,7
4ff85111-f875-4fd4-ad2c-cf42271a919f,Sales,2012-03-09,50,147779,Good,9,4.11,0,13
72fcc072-544c-4132-9af9-7493e8e46b31,HR,2014-10-27,23,41086,Satisfactory,25,4.19,0,10
a7087280-34ee-4b67-a1bb-d1838acfd4d6,IT,2016-05-22,50,64406,Low,13,4.55,0,9
af1dcfb8-8a96-4a11-94be-6d9f2379c05f,Finance,2018-12-20,57,140319,Good,22,5.0,1,6
235b275b-dcd2-4b97-b3ca-9a6bccd3af7c,Finance,2012-03-29,55,126987,Satisfactory,18,3.29,0,13
e60d7a94-b483-4162-b043-a39a4f1a84cb,HR,2015-12-09,58,115443,Good,15,2.9,1,9
6e18b184-229f-485b-a8d9-1a2086181db2,IT,2020-03-24,22,112659,Good,21,2.47,0,5
c521ff2e-f9cc-43ed-a8b4-5c6afee543b3,HR,2018-05-24,47,131838,Satisfactory,20,2.13,0,7
9099a283-eedb-4ce5-a7fe-cdcd2528b516,Sales,2018-12-04,22,47084,Excellent,11,2.79,0,6
115c42cd-5147-4e86-a875-d40aeac7dc2e,Engineering,2012-06-25,25,125383,Good,19,2.73,0,12
b82d40de-f2d7-4d53-8870-2ae78eadda9a,Finance,2021-04-01,35,93493,Good,20,2.25,0,4
d6eaf269-514e-4353-af23-7c4d1e4ea133,Sales,2011-08-26,39,62805,Excellent,21,3.4,0,13
078c3875-ba21-4269-a540-fbfee12ff6cd,Engineering,2021-10-05,55,101786,Low,22,3.16,0,3
f90fb6e4-e150-42f3-9195-8000c3f38c8c,Sales,2017-03-18,22,54248,Satisfactory,21,3.27,0,8
4da838b7-6947-4bac-b610-f40d69fe890f,IT,2014-11-27,43,110003,Good,19,2.32,1,10
d25ad576-ef0b-443e-bee0-47627168bdec,Finance,2019-08-29,37,65384,Good,15,3.59,0,5
bd03d33b-eee9-495e-a308-6e48e4e5b5b0,HR,2022-06-10,43,42896,Satisfactory,20,2.6,0,2
301c6abf-c773-4d46-a6e6-a84a46178161,HR,2014-12-17,37,50362,Satisfactory,18,4.53,1,10
06b4ed27-2f4b-4be8-a1ac-fdb51b555f6d,Engineering,2020-09-16,49,125048,Good,23,1.22,0,4
9df034d3-9caa-437c-bc67-95e2c32fc21b,Marketing,2012-04-20,49,126175,Low,29,2.69,0,13
9cc3c1f5-9129-4c75-9b08-e5a844511ba0,IT,2018-08-09,43,147646,Satisfactory,22,3.64,0,6
3b1d12cf-3b70-4092-98ab-182c3b1d0181,Engineering,2022-10-30,27,96032,Satisfactory,24,2.02,0,2
14588063-5bf8-4d1d-86ad-7920aff7ff5d,Marketing,2015-09-22,46,101022,Good,24,4.38,0,9
22538040-7a02-4a6d-87a2-b171b02a06ee,Sales,2022-08-21,23,123254,Low,21,4.12,0,2
7800e27a-9ace-43cc-989c-83f68098580d,IT,2012-11-02,28,130629,Good,24,4.73,0,12
2f191516-5fbb-4da5-a64a-1fe8b646e2b1,Sales,2011-12-26,38,128998,Excellent,32,4.35,0,13
794e0838-7dcf-40fd-a330-98edda252795,Finance,2012-09-14,56,123208,Good,23,3.86,0,12
39ed0800-3179-49f9-a9ed-e760233408ba,IT,2012-03-13,41,48937,Excellent,23,3.32,0,13
f80443ee-c3b8-4179-a899-4c8408403234,Marketing,2017-01-26,23,87391,Good,22,2.12,0,8
f3402dd3-4515-45b9-ace9-504b03d7f962,Finance,2020-07-04,28,134079,Good,32,4.41,0,4
abdce0da-be0b-4ddd-b8f9-500169bd40d8,HR,2011-06-11,53,127567,Satisfactory,29,2.61,0,13
345e2eaf-c1fd-4581-b3ec-e6b1fcfd8547,Marketing,2014-07-24,40,78696,Satisfactory,17,3.0,0,10
f4672866-ed56-42a0-ad54-ff2b10ee4f77,Engineering,2013-02-12,33,93954,Satisfactory,22,2.84,0,12
9df79a27-ddfc-4a92-b074-feb3fc5217cc,HR,2011-04-05,30,122617,Low,22,2.71,1,14
dde4f5c1-532c-4c01-b017-c5337d6ce5c3,HR,2016-12-27,48,51226,Excellent,21,4.24,0,8
6d744a0b-3f2d-49c8-a338-e5797521aa18,Engineering,2022-02-07,35,56858,Excellent,16,4.01,0,3
9ba14c35-0ab5-407f-86b6-020a67a55936,IT,2022-10-19,23,135868,Satisfactory,26,3.66,0,2
b85f164b-6160-4399-9307-3198bc3eb402,HR,2017-09-09,42,96848,Good,23,3.21,0,7
f06b6c12-9c8b-4550-a4e7-0f9a501a0ccf,Marketing,2017-12-08,25,79300,Good,14,1.67,0,7
8941bdd3-9803-482e-926a-4bd0be125f8f,Finance,2018-11-18,42,81470,Good,26,3.13,0,6
b440b852-e033-400e-a432-62b38675820e,HR,2021-02-20,43,65113,Good,13,4.4,0,4
1bfc270c-8549-4255-89db-ebb5c9739495,Marketing,2016-05-20,23,148756,Satisfactory,18,2.75,0,9
e0b55615-d3b6-4f1b-b4f7-6d09739cafa5,Sales,2022-07-07,38,92096,Good,27,2.69,0,2
3ee79d31-feef-41f8-a0b6-2f900adbc4ff,Marketing,2020-02-03,40,62016,Good,17,3.97,1,5
fbdc532e-6546-466d-89b1-cad184c9b276,Finance,2011-09-24,45,110920,Good,16,3.17,0,13
632c817e-8ec5-4d47-8a0c-64e5bc341b4f,Marketing,2016-09-22,41,57750,Good,15,4.31,1,8
f66c7331-a172-4ee3-83e1-847c8420e0d8,Engineering,2012-09-08,59,57445,Excellent,20,2.41,0,12
70869a45-4a8a-4b17-b09a-083a0c9ea060,Finance,2022-09-29,33,134440,Excellent,9,3.38,1,2
c60fb252-4df7-42ae-a267-e12b65e5f13f,IT,2021-10-27,46,75075,Good,30,3.49,0,3
2a9edda7-761a-4914-8931-b2d4d3def87c,Sales,2014-04-06,44,56691,Low,18,3.13,1,11
eb45bc38-9cf6-4e33-8b5f-174b6c267b56,Engineering,2016-01-15,55,134610,Good,25,4.41,0,9
e7574997-8458-4f73-b0a0-c1cd0df6c527,IT,2022-03-02,53,114724,Good,22,3.24,0,3
a566e884-d473-4687-b6ad-1c332469d0c2,Marketing,2020-10-30,45,65860,Satisfactory,15,3.82,0,4
802b1bf4-b8ff-415c-9727-20fa73a27c7b,Finance,2012-07-10,46,70171,Good,13,3.14,0,12
95dfe6cb-c75a-4c94-ae05-7f791cf8d03f,Sales,2011-02-09,24,69421,Satisfactory,16,3.18,0,14
8be15610-b234-4948-a4f2-ae4cf016716b,Engineering,2022-10-29,46,82089,Satisfactory,19,3.52,1,2
52ce55e3-69df-45c7-a4a0-053f22a37556,IT,2014-06-09,49,71990,Low,23,2.36,1,10
74246baa-2dca-4c82-8660-a3e9736d417c,IT,2018-01-31,33,105839,Satisfactory,20,2.67,1,7
e552d0a8-b66f-4507-a588-b999971eea39,Sales,2018-07-16,47,46486,Good,22,3.09,0,6
171603b1-7466-4e6f-a1ee-b1f133b1d0dc,Marketing,2014-05-14,29,111102,Excellent,21,3.24,0,11
a6091ad0-b114-44aa-92f6-9081400564b8,Sales,2011-07-20,26,127077,Good,15,3.19,0,13
29fb832c-cbe6-4571-b622-e18ee83bcc84,IT,2017-11-08,32,109427,Good,17,1.63,0,7
17584f23-1fa0-4802-bbb7-1494b7e767d4,HR,2012-05-07,56,49046,Good,18,4.11,0,13
a25291f3-730b-4657-b4cb-46131d39e9c2,Engineering,2013-07-08,48,69741,Satisfactory,25,3.15,0,11
b5103e9c-8618-440d-95d6-a6585ce9dbbc,Sales,2011-08-08,59,99089,Low,18,2.02,0,13
f9a62522-ca83-4709-ba14-675762538cdf,IT,2021-11-06,40,45724,Satisfactory,25,2.84,0,3
28ef2f46-f323-423e-9cb0-c90c82fc9294,Marketing,2013-05-30,53,88347,Good,14,4.62,0,12
0b3d6dc9-616f-460a-8ce3-77d760f11528,IT,2010-02-21,49,62664,Good,25,2.61,0,15
55cf37ba-e989-45f2-abbf-1e35c4acb57d,Marketing,2015-12-04,57,110886,Low,16,4.98,0,9
dcd81a8b-a8d6-4af6-9f0d-def190c40e45,Sales,2011-06-22,39,147313,Good,17,2.83,0,13
2504fd28-de6a-4459-a980-f6ff266c47fb,Marketing,2011-06-25,31,119561,Excellent,23,4.61,0,13
0d22af35-b648-4e8a-84e7-75b92dca365a,Finance,2012-03-25,53,133761,Low,24,4.36,0,13
baebe15d-4f3c-4771-8edd-2a2a6b69b4ae,Finance,2013-11-16,39,49164,Good,12,3.33,0,11
49ed856e-723d-4acd-b601-e005c4c4f69f,Finance,2017-10-09,33,142437,Satisfactory,17,2.07,0,7
e606d7c2-1e18-446d-ae42-1840a05f36c8,HR,2014-07-11,29,114906,Good,24,2.43,1,10
00e78824-33ee-46e7-b5de-feba21aea39b,Sales,2017-04-19,54,72872,Good,22,2.96,0,8
03200c4e-40cb-4188-83f0-fac39f601d17,IT,2022-05-12,59,130366,Good,18,3.51,0,3
7fa70485-dafc-4805-bf64-85de75699aef,IT,2021-02-14,35,129491,Good,17,2.41,0,4
9ba4d5a6-0178-4e26-8eb5-57ac8b22e445,HR,2016-06-14,23,99879,Good,20,1.71,0,8
37850b5c-3ce5-488c-be53-d702e1f8d192,Marketing,2020-06-07,30,87037,Satisfactory,27,3.17,0,4
74283491-79c8-42cb-a8d3-110e96bfae6e,HR,2012-05-13,26,62985,Satisfactory,17,2.36,1,13
99e95433-1453-417e-b11e-be6f68ffae17,Marketing,2010-07-05,55,128591,Good,18,2.54,1,14
e1d5c0dc-3ea5-45a9-81ae-c50599a04abb,Marketing,2021-12-05,40,130702,Low,23,2.59,0,3
a0ee404f-9ea8-4cb1-8732-68c98c1e9464,Engineering,2014-04-01,28,97868,Satisfactory,27,3.26,0,11
3527bcee-d343-4f88-91f3-79b18ebb8208,IT,2016-01-17,38,146865,Satisfactory,23,3.78,0,9
0e18ab96-25f4-4dd6-af51-ac6e0c85f154,Finance,2012-02-01,47,117925,Satisfactory,20,4.51,0,13
253741e4-0966-4d08-9959-5d27a73d2746,Marketing,2021-10-29,48,59347,Satisfactory,14,2.03,0,3
93fde248-aac0-4912-884d-7822da948e70,Engineering,2013-07-03,49,81623,Good,18,2.72,0,11
54c3b22e-4c66-4a4d-9a70-ea8ad6881d3e,IT,2021-09-15,41,56360,Satisfactory,22,3.74,0,3
1be00f8e-0c8d-41d2-9673-aefbeb9e54e0,Finance,2022-12-11,27,54214,Good,17,3.24,0,2
294d43ed-2da1-4fda-be65-6dcc6abdb05a,Marketing,2020-02-12,29,67222,Good,15,2.27,0,5
a9325ae1-9c70-40da-88cd-29c5ac0e1f71,Marketing,2018-12-26,53,112279,Excellent,23,4.07,0,6
92811c92-984f-4323-b329-2925b107094e,HR,2014-03-17,40,140892,Good,16,3.23,0,11
f75efed8-2d6b-4953-8fea-d84ec98cfd48,HR,2018-08-31,53,74303,Excellent,22,4.73,0,6
5c3552b3-9437-4280-bfd4-67e77491050c,IT,2017-08-02,40,54698,Low,17,3.32,0,7
c4bd338e-17d7-4fc0-892c-d030ee757637,Finance,2015-05-18,45,140332,Good,18,2.74,0,10
e5c482ff-5e5a-40c1-92a4-73f94c9e903a,Marketing,2020-07-12,45,69602,Low,16,2.76,0,4
c2294116-1152-4a73-91fc-dedd61022b56,IT,2019-05-29,38,54947,Good,22,1.91,0,6
109efb40-8ceb-4c57-97e3-23cf6d651847,IT,2022-11-24,39,92338,Satisfactory,19,4.48,0,2
1f3cea1d-2271-47ca-b887-73ed4af715b7,Sales,2011-07-16,33,75537,Satisfactory,23,3.11,0,13
54470290-4640-4b2a-9c02-28afb1d29457,HR,2016-08-18,44,62469,Satisfactory,13,1.57,0,8
35b86d0a-864f-46dd-a9ec-09d586eced99,Finance,2022-12-01,39,46486,Excellent,20,4.02,0,2
0ee52f63-9caf-4df1-b584-5d71b221e1c5,Marketing,2015-11-06,37,112777,Satisfactory,22,2.23,0,9
fab6ad91-bacf-4cfc-9245-1cc41bfb3b3d,IT,2015-08-24,37,136390,Good,33,3.7,0,9
16718639-fcb8-4f9e-8769-0baaa104bdce,Marketing,2015-12-21,57,59371,Excellent,18,2.76,0,9
9ad2bb72-b04b-4584-b95c-ec2d7bd15655,Sales,2015-05-15,44,146439,Low,28,3.67,0,10
b4f136fc-fc7c-4e71-89c6-7b51ef13864b,Finance,2020-08-15,43,72524,Excellent,18,1.94,0,4
d90949aa-9bdd-4d7a-ad53-628b49851b79,IT,2018-12-24,54,105101,Low,24,3.45,1,6
933c8d00-8680-4a0b-8279-1490510564f9,Marketing,2020-08-20,45,62474,Excellent,24,2.48,0,4
ed56c714-5a96-41f5-9f8c-eda5feb9ea24,HR,2018-12-15,41,118203,Excellent,19,1.59,0,6
7f13de67-9008-4dc9-9d42-1bae2134e15b,Sales,2022-11-01,54,119337,Excellent,10,3.74,0,2
7f6bf62c-a1c1-4b96-baab-d9f2850b7073,Finance,2011-08-06,52,147644,Good,24,3.04,0,13
e237c877-2e0e-4673-8ed7-cd177e14c595,Sales,2014-06-02,29,87141,Excellent,30,2.64,0,11
4a5d6cea-b565-464e-bb93-a53f9c02040d,HR,2013-01-06,31,44405,Satisfactory,25,2.72,0,12
1e42d2b8-0067-4b62-b18c-d979fab0a15d,Finance,2010-10-16,22,42153,Good,17,3.79,0,14
cbf6aa23-a01e-41f5-b702-beba0623ffbf,Sales,2020-07-26,42,65131,Satisfactory,19,3.22,0,4
3513a238-d91b-4a04-bcca-ba381e30614f,Engineering,2018-05-19,46,59680,Satisfactory,15,3.72,0,7
6a25542e-ffbd-4cdd-9d84-d303ccb03fc5,HR,2018-01-05,53,125233,Good,28,3.2,0,7
5982aa44-5573-48cf-8ba5-605069fe99a9,HR,2021-03-26,31,93644,Low,11,4.08,0,4
365bc763-a333-4ea8-8e58-de208f7763e0,HR,2013-03-29,30,144600,Excellent,13,1.94,1,12
b0a4f557-3381-401f-a3ff-8fd202e460aa,Engineering,2021-11-14,41,140887,Good,17,1.89,0,3
115db44f-ca4a-40bc-8121-81a34818b004,Engineering,2013-12-17,41,68283,Excellent,18,3.67,0,11
8ccc617e-81b6-4951-8cdf-697f4eca2e96,Marketing,2014-10-16,28,133980,Excellent,24,4.1,0,10
1d2467e2-0191-419d-845c-3fbb52ecac27,IT,2015-03-19,32,141347,Good,11,3.64,1,10
65637d1f-5763-4902-9552-0712af92ef22,Sales,2018-09-11,42,100357,Low,27,4.21,0,6
f5c9f459-9db1-4d5e-91a4-d796b9720eec,Marketing,2012-12-13,59,127899,Good,29,4.03,0,12
31ab0158-2cf6-473b-9500-c14707743c94,Sales,2016-07-05,40,59646,Satisfactory,14,3.46,1,8
ec1a86d3-5683-4783-9575-9337549c9eb9,IT,2012-04-27,36,79804,Satisfactory,11,1.47,0,13
7978dc84-ea89-4979-baa6-d6eaac273009,Engineering,2017-11-16,27,56036,Satisfactory,23,3.09,0,7
22c0c475-a549-46d0-891a-5875cc18dd0e,IT,2013-05-24,31,46726,Good,21,2.84,0,12
75eb0e8f-a090-460d-a7c7-655a7b434a72,Engineering,2013-08-25,37,142326,Satisfactory,27,3.68,0,11
e55b93ad-8976-4471-9d7f-57d1e45def26,IT,2019-08-08,32,81160,Good,21,3.72,1,5
d06d3943-c8b3-415e-b664-704355c9bf0f,Marketing,2016-07-07,56,58274,Good,17,1.81,0,8
0e5779ec-be1a-470f-ad83-a4c869f8d3e4,Finance,2021-04-15,29,130123,Low,26,2.06,1,4
90a014ab-4ca1-4abd-8565-0e0bd5c97d5d,Marketing,2018-11-12,49,127091,Good,15,1.04,0,6
8e2017e1-50c4-4b4b-ad9e-5c1eb9974024,Sales,2016-06-23,24,50168,Good,18,4.7,0,8
93d054e4-3550-407e-84ca-bb38892fca69,Marketing,2016-08-09,23,55103,Excellent,13,3.69,0,8
ea8b31f5-ccae-48fe-94eb-8e20af7c7d2b,HR,2018-09-10,35,131437,Satisfactory,24,2.8,0,6
10f35676-5a85-4cd8-8bb8-6be0e355e636,Sales,2011-01-08,50,70567,Good,22,3.4,0,14
d73aae7b-47cc-4a66-a638-d8bef83893a2,IT,2015-05-04,24,118743,Good,18,3.52,0,10
600fc79c-fbce-4087-96d2-b14d07faf6f7,Sales,2010-09-02,22,144968,Excellent,20,3.86,0,14
2a7cf9e9-d7a7-47b1-88c6-2063a06303ca,Finance,2015-01-15,36,63691,Good,11,1.42,0,10
2ff8107a-63ba-4d86-9b0e-70ad922bda48,Engineering,2019-05-21,41,109092,Good,21,2.45,0,6
c847b130-dd56-430e-9de9-87a2985e7e89,IT,2010-05-05,43,80072,Satisfactory,25,3.41,0,15
db9a0eb7-b48c-431b-8eeb-87ffc064f074,Sales,2022-09-07,55,94118,Low,19,3.23,0,2
4580dac2-0818-4965-b5b8-135150830841,IT,2017-07-16,54,73133,Satisfactory,21,3.71,0,7
e0864418-7f3e-459b-9638-613769f35b2d,IT,2015-04-04,30,55893,Good,14,2.01,0,10
d4575305-73b0-420d-9f20-19ea3cd61f5e,IT,2014-06-24,24,121402,Good,16,2.94,0,10
866cfb2b-3754-416f-8d79-132cf362d408,Engineering,2013-11-26,23,40656,Satisfactory,18,3.14,0,11
5fcc997d-1cbb-404b-accd-a2af4d64bb63,Marketing,2014-03-21,25,81120,Good,17,3.76,0,11
33bcb8a9-c71d-4564-8992-b886c8f216c1,IT,2011-06-15,37,120632,Satisfactory,22,3.45,1,13
8188de48-719b-4dd6-97b4-e75be9d18ec2,HR,2021-11-28,54,97518,Good,19,2.38,0,3
e7ab2ef7-7b8f-409a-8c8c-eba90662200c,Finance,2018-07-01,30,120983,Excellent,20,4.2,0,6
5711d5fd-30b1-467b-a771-a42280038f26,Engineering,2014-12-07,59,59854,Excellent,21,2.72,0,10
dfb68a5f-bb81-41f0-bbc4-d138ec737598,Sales,2012-11-02,39,93212,Satisfactory,20,2.34,0,12
53cc6b95-c689-4836-8f73-ab1c860c7b68,Engineering,2020-03-17,37,127519,Good,16,3.3,0,5
192703a7-df2e-47e7-84fc-bb8424aefbea,Sales,2020-12-25,29,89696,Excellent,19,2.45,0,4
84222f58-f022-44af-bb76-4637d277ab64,Engineering,2019-06-26,44,136732,Good,23,4.16,0,5
3487246c-21f9-4072-be22-eba1ad3d581e,Sales,2013-02-16,57,117582,Satisfactory,17,4.46,0,12
6338fb29-7599-4b0a-895b-81d6b97d7617,IT,2014-10-22,24,144730,Good,21,2.78,0,10
1da76d69-85b8-44d4-9d64-3387b6b38fbc,Marketing,2014-06-18,36,140065,Good,19,2.37,1,10
0b458c23-eead-490c-8f9c-78bf010d583f,Sales,2012-02-02,59,106492,Satisfactory,16,3.75,0,13
df3334c6-9823-4b06-991e-a7e6afe2a940,Sales,2020-11-01,54,97795,Satisfactory,19,3.26,0,4
e3a1af97-7785-4ddb-9552-7a3c164a9b18,HR,2011-07-12,39,64560,Good,12,2.58,1,13
c4246277-8544-44ab-9a64-f27d0bcfd0fc,Sales,2022-08-27,44,129711,Excellent,24,2.9,0,2
05c14422-4ffe-4dfd-bedc-acb7a8b331a0,HR,2012-04-19,24,146577,Excellent,22,3.12,0,13
a38bbaa4-4fe8-48d8-822c-a6a893daf60d,Finance,2010-01-03,51,126831,Satisfactory,22,1.78,0,15
33579b27-5225-474a-b5b8-726ce462ff64,IT,2012-11-17,38,120391,Good,20,4.01,0,12
88433a38-46d2-4109-895c-7ac8314aabdd,HR,2013-11-05,53,91317,Low,27,2.37,0,11
abcec90f-70ec-441b-85d5-601651b3ccf5,Marketing,2010-06-06,28,123539,Excellent,23,2.76,0,14
2851a8be-2639-4214-85cc-aa931e1e5d91,IT,2015-04-22,35,118572,Low,26,3.28,0,10
f5530567-03e7-4d21-9d4d-46d6460d113d,HR,2011-05-26,36,147669,Satisfactory,23,4.11,0,14
1a354475-8399-4ac5-8f43-a2509f795228,IT,2019-04-28,33,144309,Low,19,4.87,0,6
8ca33a54-59ae-4302-8ae3-297e34e24142,IT,2013-02-11,29,119380,Good,31,2.95,0,12
f17aa7a9-243d-416d-8563-abbe51883a26,IT,2020-09-19,37,40645,Satisfactory,21,4.07,0,4
92f71993-4884-4b5b-8dd3-214cb4508610,Finance,2019-02-04,55,73146,Good,22,2.72,0,6
4fb67094-123c-4911-abd8-ad4d3eacdb28,Marketing,2022-10-11,45,79877,Good,18,3.7,0,2
8a6342ca-56b7-479e-a46a-0b429cfecbd8,Engineering,2011-12-16,50,92736,Good,18,2.7,0,13
076c108d-214c-47b1-8cfc-64207192e443,Engineering,2016-04-05,37,84693,Satisfactory,23,1.7,0,9
0ceaaf73-aced-4d55-a73e-2bc578822064,HR,2017-04-08,26,123060,Low,15,4.06,0,8
160beed4-0dc5-442e-a233-960a1b1e06c3,IT,2012-09-17,26,60119,Satisfactory,18,2.56,0,12
b465c027-2dd1-445b-a454-a82a6d2cdbf9,HR,2022-02-16,51,87679,Good,22,3.41,0,3
a124fdb2-97be-4f31-a42a-a836989b68c0,Finance,2015-12-01,26,132125,Good,20,1.74,1,9
7222534d-b309-4e0d-b0ac-0677d60f8680,Finance,2022-03-16,34,122581,Low,16,2.0,0,3
5513b74f-4ffc-4c54-9b0a-31ea9dc6d783,Sales,2015-11-15,56,53163,Good,20,1.54,0,9
